"data","retweeted_authors","authors"
"2014-11-16",NA,"diAlessandria"
"2014-11-16",NA,"Stefano_Summa"
"2014-11-16",NA,"Stefano_Summa"
"2014-11-16",NA,"diAlessandria"
"2014-11-16",NA,"Stefano_Summa"
"2014-11-16",NA,"SOL_CRI_Giaveno"
"2014-11-16",NA,"SML2020"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"sfmtorino"
"2014-11-16",NA,"sfmtorino"
"2014-11-16",NA,"Fr3nkFra"
"2014-11-16",NA,"ilVergante"
"2014-11-16",NA,"IridElisss"
"2014-11-16",NA,"topedobis"
"2014-11-17",NA,"Ommy_89"
"2014-11-17",NA,"semprecontro"
"2014-11-17",NA,"antonellaval6"
"2014-11-17",NA,"alybio"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"twitorino"
"2014-11-17",NA,"Rosangela3571"
"2014-11-17",NA,"albemaff"
"2014-11-17",NA,"MysteryMiki"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"pickwick80"
"2014-11-17",NA,"Novara_e_Varese"
"2014-11-17",NA,"lukilotom"
"2014-11-17",NA,"fircbvercelli"
"2014-11-17",NA,"albemaff"
"2014-11-17",NA,"patrizia6119"
"2014-11-17",NA,"ProteggereI"
"2014-11-17",NA,"fircbvercelli"
"2014-11-17",NA,"ProteggereI"
"2014-11-17",NA,"wwwmeteoit"
"2014-11-17",NA,"PivaPaola"
"2014-11-17",NA,"GiuseppeACM81"
"2014-11-17",NA,"robertore62"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"lucamarchesi9"
"2014-11-17",NA,"lucamarchesi9"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"PCProvAL"
"2014-11-17",NA,"Psymate"
"2014-11-17",NA,"Psymate"
"2014-11-17",NA,"Miti_Vigliero"
"2014-11-17",NA,"LorLiga"
"2014-11-17",NA,"ProvinciaVC"
"2014-11-17",NA,"diAlessandria"
"2014-11-17",NA,"OvadaonLine"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"Psymate"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"wwwmeteoit"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"VittorioFerrero"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"robertore62"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"Psymate"
"2014-11-17",NA,"dp_posta"
"2014-11-17",NA,"giovanna_piera"
"2014-11-17",NA,"putredine"
"2014-11-17",NA,"nastrorosa"
"2014-11-17",NA,"ceranto"
"2014-11-17",NA,"discoradioIT"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"gianlucavignale"
"2014-11-17",NA,"FabioSbonch"
"2014-11-17",NA,"FabioSbonch"
"2014-11-17",NA,"FabioSbonch"
"2014-11-17",NA,"FabioSbonch"
"2014-11-17",NA,"Turineis"
"2014-11-17",NA,"Turineis"
"2014-11-17",NA,"Turineis"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"ProteggereI"
"2014-11-17",NA,"Beppeley"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"nastrorosa"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"Ossmeteobargone"
"2014-11-17",NA,"ilVergante"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"vittoriopasteris"
"2014-11-17",NA,"ArpaPiemonte"
"2014-11-17",NA,"Marinamas"
"2014-11-17",NA,"quotidianopiem"
"2014-11-17",NA,"NiloThecat"
"2014-11-17",NA,"danteferraris"
"2014-11-17",NA,"PCProvAL"
"2014-11-17",NA,"gianlucamorino"
"2014-11-17",NA,"RTscienza"
"2014-11-17",NA,"ProteggereI"
"2014-11-18",NA,"FabriBor"
"2014-11-18",NA,"ArpaPiemonte"
"2014-11-18",NA,"nastrorosa"
"2014-11-18",NA,"ArpaPiemonte"
"2014-11-18",NA,"ArpaPiemonte"
"2014-11-18",NA,"FlipRuth"
"2014-11-18",NA,"FlipRuth"
"2014-11-18",NA,"ilVergante"
"2014-11-18",NA,"sopcrivco"
"2014-11-18",NA,"sopcrivco"
"2014-11-19",NA,"ArpaPiemonte"
"2014-11-19",NA,"Ossmeteobargone"
"2014-11-25",NA,"ArpaPiemonte"
"2014-11-25",NA,"DaniloPapurello"
"2014-11-25",NA,"wwwmeteoit"
"2014-11-25",NA,"nastrorosa"
"2014-11-25",NA,"robertore62"
"2014-11-26",NA,"PBertol8_meteoJ"
"2014-11-26",NA,"Ossmeteobargone"
"2014-11-27",NA,"diAlessandria"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"giornaleprociv"
"2014-11-28",NA,"Aringoogle"
"2014-11-28",NA,"Aringoogle"
"2014-11-28",NA,"ProteggereI"
"2014-11-28",NA,"ProteggereI"
"2014-11-28",NA,"tezzin"
"2014-11-28",NA,"PiemonteInforma"
"2014-11-28",NA,"discoradioIT"
"2014-11-28",NA,"fabriziogaias"
"2014-11-28",NA,"In3Dns"
"2014-11-28",NA,"BBOmbraCiliegio"
"2014-11-28",NA,"xpepox"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"ArpaPiemonte"
"2014-11-28",NA,"discoradioIT"
"2014-11-28",NA,"SOL_CRI_Giaveno"
"2014-11-28",NA,"SOL_CRI_Giaveno"
"2014-11-28",NA,"chicco22em"
"2014-11-28",NA,"ferdinandomore2"
"2014-11-28",NA,"luca_bracco"
"2014-11-29",NA,"marlonghin"
"2014-11-29",NA,"marlonghin"
"2014-11-29",NA,"Ossmeteobargone"
"2014-11-29",NA,"Ossmeteobargone"
"2014-11-29",NA,"ArpaPiemonte"
"2014-11-29",NA,"Emergenza24"
"2014-11-29",NA,"strassenbahn85"
"2014-11-29",NA,"ArpaPiemonte"
"2014-11-29",NA,"Emergenza24"
"2014-11-29",NA,"DaniloPapurello"
"2014-11-29",NA,"DanyDeg77"
"2014-11-29",NA,"FabriBor"
"2014-11-29",NA,"nzo1255"
"2014-11-29",NA,"ArpaPiemonte"
"2014-11-29",NA,"nzo1255"
"2014-11-29",NA,"DaniloPapurello"
"2014-11-29",NA,"cerberoTO"
"2014-11-29",NA,"MVaccariello"
"2014-11-29",NA,"MVaccariello"
"2014-11-29",NA,"MVaccariello"
"2014-11-29",NA,"Ossmeteobargone"
"2014-11-29",NA,"FabriBor"
"2014-11-29",NA,"Ossmeteobargone"
"2014-11-29",NA,"Ossmeteobargone"
"2014-11-29",NA,"toille4"
"2014-11-29",NA,"falcorossi1"
"2014-11-29",NA,"falcorossi1"
"2014-11-29",NA,"Miti_Vigliero"
"2014-11-29",NA,"Serfiss"
"2014-11-29",NA,"blogalessandria"
"2014-11-29",NA,"blogalessandria"
"2014-11-29",NA,"blogalessandria"
"2014-11-29",NA,"robertore62"
"2014-11-29",NA,"annabelladellac"
"2014-11-29",NA,"ERA_Arenzano"
"2014-11-29",NA,"ERA_Arenzano"
"2014-11-29",NA,"MpPellicani"
"2014-11-29",NA,"robertore62"
"2014-11-29",NA,"Aringoogle"
"2014-11-29",NA,"Aringoogle"
"2014-11-29",NA,"Aringoogle"
"2014-11-29",NA,"ArpaPiemonte"
"2014-11-29",NA,"MariKittyPirate"
"2014-11-29",NA,"meteoonlineit"
"2014-11-29",NA,"SOL_CRI_Giaveno"
"2014-11-29",NA,"SOL_CRI_Giaveno"
"2014-11-29",NA,"SOL_CRI_Giaveno"
"2014-11-29",NA,"SOL_CRI_Giaveno"
"2014-11-29",NA,"luca_bracco"
"2014-11-29",NA,"lesherbes"
"2014-11-30",NA,"ArpaPiemonte"
"2014-11-30",NA,"ArpaPiemonte"
"2014-11-30",NA,"ArpaPiemonte"
"2014-11-30",NA,"ComunediManta"
"2014-11-30",NA,"lucazabapozzi"
"2014-11-30",NA,"tezzin"
"2014-11-30",NA,"DaniloPapurello"
"2014-11-30",NA,"RadioBeckwith"
"2014-11-30",NA,"RadioBeckwith"
"2014-11-30",NA,"Granda_p_Comuni"
"2014-11-30",NA,"CollineDigitali"
"2014-11-30",NA,"CollineDigitali"
"2014-11-30",NA,"Guarene2020"
"2014-11-30",NA,"danteferraris"
"2014-11-30",NA,"SOL_CRI_Giaveno"
"2014-11-30",NA,"SOL_CRI_Giaveno"
"2014-11-30",NA,"ArpaPiemonte"
"2014-11-30",NA,"wwwmeteoit"
"2014-11-30",NA,"Ossmeteobargone"
"2014-11-30",NA,"Ossmeteobargone"
"2014-11-30",NA,"Ossmeteobargone"
"2014-11-30",NA,"Ossmeteobargone"
"2014-11-30",NA,"cittAgora"
"2014-11-30",NA,"Hiddencatch"
"2014-11-30",NA,"PivaPaola"
"2014-11-30",NA,"Serafin58887845"
"2014-11-30",NA,"meteoonlineit"
"2014-11-30",NA,"ilTorineseNews"
"2014-11-30",NA,"AvvChierichetti"
"2014-11-30",NA,"robertore62"
"2014-11-30",NA,"Miti_Vigliero"
"2014-11-30",NA,"annabelladellac"
"2014-11-30",NA,"Rosy_Indy"
"2014-11-30",NA,"GASirianni"
"2014-11-30",NA,"lukilotom"
"2014-11-30",NA,"LevanteNews_ITA"
"2014-11-30",NA,"metalnarz"
"2014-11-30",NA,"ERA_Arenzano"
"2014-11-30",NA,"CRIcuneo"
"2014-11-30",NA,"CRIcuneo"
"2014-11-30",NA,"ColomoLoriana"
"2014-11-30",NA,"SOL_CRI_Giaveno"
"2014-11-30",NA,"CRIcuneo"
"2014-11-30",NA,"ITnewsCN"
"2014-11-30",NA,"RaffaellaB5"
"2014-11-30",NA,"lesherbes"
"2014-11-30",NA,"ArpaPiemonte"
"2014-11-30",NA,"DanyDeg77"
"2014-11-30",NA,"RadioBeckwith"
"2014-11-30",NA,"emabelli13"
"2014-11-30",NA,"emabelli13"
"2014-11-30",NA,"CuneoTweet"
"2014-11-30",NA,"quotidianopiem"
"2014-11-30",NA,"ClaudiaCavadore"
"2014-11-30",NA,"GrazianoBeppe"
"2014-11-30",NA,"GianniAllocco"
"2014-11-30",NA,"Sim0wrc"
"2014-11-30",NA,"sulsitodisimone"
"2014-11-30",NA,"Emergenza24"
"2014-11-30",NA,"sergimagugliani"
"2014-11-30",NA,"Iaya68"
"2014-11-30",NA,"goladaniele"
"2014-11-30",NA,"afrodite1969"
"2014-11-30",NA,"robertore62"
"2014-11-30",NA,"annaljsa"
"2014-11-30",NA,"LucianaCiolfi"
"2014-11-30",NA,"cin_ales"
"2014-11-30",NA,"lesherbes"
"2014-11-30",NA,"AllertameteoPIE"
"2014-11-30",NA,"AllertameteoPIE"
"2014-11-30",NA,"eliwilly1"
"2014-11-30",NA,"CollineDigitali"
"2014-11-30",NA,"Guarene2020"
"2014-11-30",NA,"StefanoAndriano"
"2014-11-30",NA,"ilbellini"
"2014-12-01",NA,"bestiol1"
"2014-12-01",NA,"Miti_Vigliero"
"2014-12-01",NA,"RadioPerusia"
"2014-12-01",NA,"Aldebauro"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"DjSimma7"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"putredine"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"wwwmeteoit"
"2014-12-01",NA,"simo_scarsi"
"2014-12-01",NA,"robertore62"
"2014-12-01",NA,"TomOrusa"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"Aringoogle"
"2014-12-01",NA,"Aringoogle"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"fi_defer"
"2014-12-01",NA,"CRI_Crescentino"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"discoradioIT"
"2014-12-01",NA,"UnioneMregalese"
"2014-12-01",NA,"ITnewsCN"
"2014-12-01",NA,"UnioneMregalese"
"2014-12-01",NA,"VittorioFerrero"
"2014-12-01",NA,"ITnewsCN"
"2014-12-01",NA,"Comune_Saluzzo"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"ProteggereI"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"PittaC6"
"2014-12-01",NA,"PittaC6"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-01",NA,"davide_rossi"
"2014-12-01",NA,"lanuovagazzetta"
"2014-12-01",NA,"devisrosso"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"PiemonteInforma"
"2014-12-01",NA,"giornaleprociv"
"2014-12-01",NA,"bc_emergenza"
"2014-12-01",NA,"matt_fede"
"2014-12-01",NA,"italia_sicura"
"2014-12-01",NA,"Valerio_To"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"solops"
"2014-12-01",NA,"StellaFerrari80"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"RadioBeckwith"
"2014-12-01",NA,"Giancagt6"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-01",NA,"Miriam8112"
"2014-12-01",NA,"PaoloDrago1"
"2014-12-01",NA,"PaoloDrago1"
"2014-12-01",NA,"CRIcuneo"
"2014-12-01",NA,"CRIcuneo"
"2014-12-01",NA,"CRIcuneo"
"2014-12-01",NA,"davideracconta"
"2014-12-01",NA,"UnioneMregalese"
"2014-12-01",NA,"CuneoTweet"
"2014-12-01",NA,"FabriBor"
"2014-12-01",NA,"ITnewsCN"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"solops"
"2014-12-01",NA,"cla1205"
"2014-12-01",NA,"classmeteo"
"2014-12-01",NA,"CRI_Crescentino"
"2014-12-01",NA,"CRI_Crescentino"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"piemonte_is"
"2014-12-01",NA,"alevalsi"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"vittoriopasteris"
"2014-12-01",NA,"vittoriopasteris"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-01",NA,"RottasuTorino"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"SoaveAnna"
"2014-12-01",NA,"TizianaCasini"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"vittoriopasteris"
"2014-12-01",NA,"solops"
"2014-12-01",NA,"italia_24news"
"2014-12-01",NA,"giornaleprociv"
"2014-12-01",NA,"Protcivnews"
"2014-12-01",NA,"Protcivnews"
"2014-12-01",NA,"Fr3nkFra"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"Fr3nkFra"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"federica_celin"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"italia_sicura"
"2014-12-01",NA,"SOL_CRI_Giaveno"
"2014-12-01",NA,"tgre8"
"2014-12-01",NA,"tgre8"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"tgre8"
"2014-12-01",NA,"solops"
"2014-12-01",NA,"Miriam8112"
"2014-12-01",NA,"Aldebauro"
"2014-12-01",NA,"idrossido"
"2014-12-01",NA,"riskiomap"
"2014-12-01",NA,"3BMeteo"
"2014-12-01",NA,"luca_bracco"
"2014-12-01",NA,"Miti_Vigliero"
"2014-12-01",NA,"OdisseoMag"
"2014-12-01",NA,"Gabrymalvagia"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"steffy1967"
"2014-12-01",NA,"PaolaAguggia"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"ArpaPiemonte"
"2014-12-01",NA,"crpiemonte"
"2014-12-01",NA,"fircbvercelli"
"2014-12-01",NA,"PRimeItaly_org"
"2014-12-01",NA,"PiemonteInforma"
"2014-12-01",NA,"8888eric8888"
"2014-12-01",NA,"PiemonteInforma"
"2014-12-01",NA,"tgre8"
"2014-12-01",NA,"SoaveAnna"
"2014-12-01",NA,"Protcivnews"
"2014-12-01",NA,"fircbvercelli"
"2014-12-01",NA,"luca_bracco"
"2014-12-01",NA,"AlexandrNevskij"
"2014-12-01",NA,"PatriziaGurian"
"2014-12-01",NA,"CRI_Crescentino"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"lilasart"
"2014-12-01",NA,"BachBad"
"2014-12-01",NA,"VittorioFerrero"
"2014-12-01",NA,"DanteMt03Fumi"
"2014-12-01",NA,"sergimagugliani"
"2014-12-01",NA,"sergimagugliani"
"2014-12-01",NA,"valecucinieri"
"2014-12-01",NA,"albezzano"
"2014-12-01",NA,"AllertameteoPIE"
"2014-12-01",NA,"quotidianopiem"
"2014-12-01",NA,"sydlsd"
"2014-12-01",NA,"DaniloPapurello"
"2014-12-02",NA,"BlasiMarina"
"2014-12-02",NA,"CRI_Crescentino"
"2014-12-02",NA,"VittorioFerrero"
"2014-12-02",NA,"quotidianopiem"
"2014-12-02",NA,"ilariolarosageo"
"2014-12-02",NA,"CRI_Crescentino"
"2014-12-05",NA,"nastrorosa"
